account,date,trades_count,gross_pnl,avg_pnl,sentiment
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-24,23,5070.619785,220.4617297826087,50.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-25,1,0.0,0.0,50.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-26,27,2087.063794,77.29865903703704,50.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,21,894.0,42.57142857142857,25.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,54,1342.0,24.85185185185185,25.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-05-04,8,2400.0,300.0,25.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-07-04,17,0.0,0.0,25.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-11-04,7,5246.0,749.4285714285714,25.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-12-04,14,0.0,0.0,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-05-12,9,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-14,11,-205.43473700000007,-18.675885181818188,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-15,2,-24.632033999999997,-12.316016999999999,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,3,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,14,304.982785,21.78448464285714,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-18,2,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-19,15,1000.5386120000001,66.70257413333334,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-20,18,162.732282,9.040682333333333,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-21,49,537.211402,10.963498000000001,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-22,10,141.832675,14.1832675,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,13,146.936704,11.302823384615383,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-24,39,1008.619956,25.862050153846155,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-25,3,-245.081348,-81.69378266666666,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-27,28,-704.8892269999999,-25.174615249999995,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-28,23,-970.730876,-42.20569026086957,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-29,50,508.92214299999995,10.178442859999999,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,52,354.998648,6.826897076923077,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,18,-129.53146,-7.196192222222223,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,6,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,51,3863.351096,75.7519822745098,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,9,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-15,5,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-16,3,939.6285419999999,313.20951399999996,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-17,53,813.2741110000001,15.344794547169812,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-18,46,68.93319,1.4985476086956522,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-19,39,-385.215235,-9.877313717948718,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,106,-146.57487000000003,-1.3827817924528305,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,11,266.58114600000005,24.234649636363642,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,37,209.39217099999996,5.659247864864864,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-23,45,-369.2447299999998,-8.20543844444444,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,68,-2808.353815,-41.29932080882353,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-25,6,-3093.6293849999997,-515.6048975,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-26,3,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,72,484.847102,6.733987527777778,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,49,-173.65419100000003,-3.5439630816326537,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,859,-799.840817,-0.93113017112922,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,17,783.979116,46.11641858823529,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,42,456.423473,10.867225547619048,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,7,-1443.814567,-206.25922385714284,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,4,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,18,2421.253116,134.514062,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,12,554.12049,46.1767075,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,14,559.44389,39.960277857142856,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,23,191.29666400000002,8.317246260869567,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,11,816.0903969999999,74.19003609090909,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,12,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,30,259.62944200000004,8.654314733333335,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,6,-8.05898,-1.3431633333333333,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,4,210.315294,52.5788235,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,1,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,2,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,2,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,8,576.38114,72.0476425,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,7,1320.804256,188.68632228571428,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-01,67,866.015507,12.925604582089552,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,56,223.30918699999998,3.9876640535714283,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,2,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-05,6,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-07,8,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-08,6,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,19,388.830831,20.46478057894737,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,2,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,2,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,1,212.3193,212.3193,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,10,-174.00152,-17.400152,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,10,3829.986976,382.9986976,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,4,238.326075,59.58151875,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-01,5,-67.60364,-13.520728,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,35,47.62389499999999,1.360682714285714,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,13,1026.004099,78.92339223076922,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,3,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-07,11,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-08,27,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-09,33,1065.785132,32.29651915151515,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-10,1,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,44,274999.139393,6249.98044075,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-26,3,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,50,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,14,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-01,66,164.141565,2.486993409090909,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-02,72,-33.45419400000003,-0.4646415833333337,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,8,965.5522159999999,120.69402699999999,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,12,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-08,44,-8394.889856,-190.79295127272727,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,4,49999.876084999996,12499.969021249999,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-13,3,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-16,3,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-20,3,-74.818442,-24.939480666666668,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,72,1272.088356,17.667893833333334,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,19,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-24,2,821.949278,410.974639,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-25,2,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,9,773.4582,85.9398,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-01,22,135.58166400000002,6.16280290909091,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-02,1088,-215.615907,-0.19817638511029412,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,24,108.87217799999999,4.53634075,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-08,80,51.56325,0.644540625,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,38,-1104.856765,-29.07517802631579,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,25,74999.848329,2999.99393316,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,78,6634.160155,85.05333532051282,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-14,15,10258.592609,683.9061739333333,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,40,1285.5244400000001,32.138111,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,11,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,24,9330.743339,388.78097245833334,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-18,18,282.57636,15.698686666666667,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-19,41,2833.6833,69.11422682926829,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,27,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,69,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-22,21,756.876565,36.041741190476195,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-23,5,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-24,10,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,49,4869.353105,99.3745531632653,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-26,41,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,18,0.0,0.0,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-29,58,4307.587820000001,74.26875551724139,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-30,11,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,97,-835.681235,-8.615270463917525,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,15,241.24212,16.082808,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,7,227.320653,32.474379,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,14,0.0,0.0,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,10,61.428942,6.1428942,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,21,188.789255,8.989964523809524,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,5,74999.62263,14999.924525999999,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-13,4,234.778463,58.69461575,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,7,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,35,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-25,12,916.7382600000001,76.394855,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,30,2425.262989,80.84209963333333,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,24,112.946925,4.706121875,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,128,-269.874439,-2.1083940546875,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,10,770.756024,77.07560240000001,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,1,0.0,0.0,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,5,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,1,0.0,0.0,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,145,0.0,0.0,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-13,17,212.08102,12.475354117647058,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-14,15,0.0,0.0,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-15,12,0.0,0.0,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-16,33,825.230544,25.00698618181818,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-19,8,339.69958299999996,42.462447874999995,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-24,5,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-25,13,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-26,1,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-27,43,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-28,2,1333.359645,666.6798225,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-29,1,0.0,0.0,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-30,1,256.464,256.464,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-31,9,0.0,0.0,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-01,70,-826.349863,-11.804998042857143,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-05,3,0.0,0.0,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,12,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-07,15,648.984412,43.265627466666665,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-08,60,6783.078347,113.05130578333333,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-09,2,0.0,0.0,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-14,10,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-18,145,-878.684794,-6.059895131034483,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-19,19,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-24,9,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-01,193,-1517.091342,-7.860576901554404,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-07,13,382.10788099999996,29.39291392307692,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-08,87,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-09,1,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-01,19,-164.08950099999998,-8.636289526315789,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-02,34,983.443176,28.924799294117648,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-06,75,4269.550668,56.92734224,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-08,16,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-11-12,156,274998.942584,1762.8137345128205,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-01,7,-1925.519024,-275.0741462857143,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-02,16,913.8817869999998,57.11761168749999,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,15,-2830.444513,-188.69630086666666,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-05,13,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-06,37,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-07,9,1412.314654,156.92385044444444,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,31,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,314,449328.107544,1430.9812342165606,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-14,50,100273.248286,2005.46496572,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-15,26,49955.768945,1921.3757286538462,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-17,38,50346.757308,1324.914666,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-18,18,2222.47801,123.47100055555555,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-20,43,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-21,62,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-23,63,20549.813184,326.18751085714285,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-24,7,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-26,61,10371.049075,170.01719795081968,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-30,25,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-02,11,15452.344326,1404.758575090909,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-05,73,102460.17164,1403.563995068493,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-15,11,5383.278555,489.38895954545455,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-16,23,897.284184,39.01235582608695,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-18,101,7393.785411,73.20579614851485,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-19,3,3867.854339,1289.2847796666667,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-20,23,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-21,52,2997.363771,57.64161098076923,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-22,111,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-23,90,25224.994585,280.27771761111114,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-25,15,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-27,13,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-29,40,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-30,336,2503.8204370000003,7.451846538690477,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-31,58,0.0,0.0,100.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-01,6,0.0,0.0,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-02,88,69051.70619,784.6784794318181,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-13,168,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-14,165,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-18,264,73677.453556,279.0812634696969,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19,85,3350.218775,39.414338529411765,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-20,279,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-21,58,3056.449155,52.697399224137925,75.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-22,127,5628.488702,44.31880867716535,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-23,88,8934.09502,101.52380704545455,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-24,208,10841.97075,52.124859375,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-25,71,0.0,0.0,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-26,26,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-27,10,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-01,18,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-02,258,46742.288748,181.17166181395348,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-04,9,0.0,0.0,0.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-13,42,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-14,323,22911.093812,70.93217898452012,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-17,113,646.346496,5.719880495575222,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-20,30,824.5402799999999,27.484675999999997,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-24,57,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-26,38,2597.947325,68.36703486842106,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-01,19,1659.7995640000001,87.35787178947369,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-02,661,16102.444634,24.360733183055974,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-03,77,0.0,0.0,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-04,99,2242.086667,22.64734007070707,25.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-13,30,0.0,0.0,50.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-15,50,0.0,0.0,25.0
